Tarih;Karar (Ordin) No;Dosya Numarası;Ek Bilgi;Kaynak Belge
05.07.2023;1190P;77548/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;77491/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;77489/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;88432/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;90428/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;88450/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;80568/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;20060/2020;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;59243/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;77571/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;77559/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;77563/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;77567/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;80552/2019;Copii minori: 2;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;88439/2019;Copii minori: 1;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;82749/2019;Copii minori: 2;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;88459/2019;Copii minori: 2;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;80544/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;82766/2019;Copii minori: 2;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;90422/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;99211/2018;Copii minori: 1;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;77511/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;20084/2020;Copii minori: 2;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;80572/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;220/2021;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;82763/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;20072/2020;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;77549/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;77568/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;99193/2018;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;89763/2018;Copii minori: 2;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;59288/2019;Copii minori: 1;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;92432/2018;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;88429/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;20063/2020;Copii minori: 2;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;113/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;90415/2019;Copii minori: 1;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;14924/2020;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;83624/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;20062/2020;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;82752/2019;Copii minori: 4;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;25679/2020;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;82755/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;25681/2020;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;14909/2020;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;20075/2020;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;25696/2020;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;83576/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;17057/2020;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;82769/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;83607/2019;Copii minori: 3;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;74936/2017;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;20077/2020;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;88453/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;77565/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;60343/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;77560/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;90419/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;83558/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;14931/2020;Copii minori: 1;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;60335/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;60332/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;82768/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;208/2021;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;20065/2020;Copii minori: 1;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;14920/2020;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;88458/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;17047/2020;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;80549/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;14901/2020;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;82770/2019;Copii minori: 2;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;82772/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;83613/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;83622/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;83625/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;90420/2019;Copii minori: 2;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;17054/2020;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;17052/2020;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;17046/2020;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;20079/2020;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;77494/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;88444/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;83621/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;77482/2019;Copii minori: 1;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;83600/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;88443/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;83595/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;91829/2018;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;77570/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;14912/2020;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;82745/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;59240/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;59241/2019;Copii minori: 2;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;214/2021;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;17040/2020;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;83577/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;14917/2020;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;83614/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;88441/2019;Copii minori: 2;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;88434/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;14903/2020;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;25540/2020;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;17051/2020;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;99203/2018;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;88430/2019;Copii minori: 1;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;83596/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;83602/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;24231/2020;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;59296/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;77501/2019;Copii minori: 1;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;80571/2019;Copii minori: 4;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;77551/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;77554/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;90418/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;25601/2020;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;60324/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;24209/2020;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;14930/2020;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;25548/2020;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;213/2021;Copii minori: 2;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;109/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;77562/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;20069/2020;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;88438/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;99185/2018;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;77510/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;77504/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;17036/2020;Copii minori: 2;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;17045/2020;Copii minori: 2;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;82771/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;17059/2020;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;25682/2020;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;90434/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;60323/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;99210/2018;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;20086/2020;Copii minori: 1;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;80566/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;77512/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;60339/2019;Copii minori: 1;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;14906/2020;Copii minori: 1;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;77503/2019;Copii minori: 1;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;242/2021;Copii minori: 2;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;245/2021;Copii minori: 1;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;25615/2020;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;83572/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;88449/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;88436/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;92446/2018;Copii minori: 2;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;20061/2020;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;82746/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;17044/2020;Copii minori: 2;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;246/2021;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;25641/2020;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;17065/2020;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;77569/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;77546/2019;Copii minori: 1;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;80551/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;80560/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;22836/2020;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;88433/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;22819/2020;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;77553/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;77555/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;22834/2020;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;14922/2020;Copii minori: 1;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;60321/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;25606/2020;Copii minori: 1;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;77493/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;22835/2020;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;90431/2019;Copii minori: 1;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;77502/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;206/2021;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;100/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;88456/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;20071/2020;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;88442/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;247/2021;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;90448/2019;Copii minori: 1;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;25541/2020;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;60337/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
05.07.2023;1190P;83575/2019;;Ordin-1190-P-05.07.2023-art-11.pdf
03.07.2023;1171P;43549/2021;;Ordin-1171-P-03.07.2023-art-11.pdf
03.07.2023;1171P;28675/2021;Copii minori: 1;Ordin-1171-P-03.07.2023-art-11.pdf
29.06.2023;1163P;80344/2019;Copii minori: 1;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;80439/2019;Copii minori: 3;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;80346/2019;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;10246/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;15121/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;15117/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;63089/2019;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;63075/2019;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;80441/2019;Copii minori: 1;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;58817/2019;Copii minori: 1;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;17620/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;58777/2019;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;19979/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;80417/2019;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;58797/2019;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;63069/2019;Copii minori: 1;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;63095/2019;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;63099/2019;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;10240/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;10228/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;80438/2019;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;63070/2019;Copii minori: 2;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;17603/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;80422/2019;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;10238/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;14788/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;80340/2019;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;14795/2020;Copii minori: 1;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;17594/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;10253/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;10247/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;18572/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;63086/2019;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;63071/2019;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;10234/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;58812/2019;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;10223/2020;Copii minori: 1;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;10236/2020;Copii minori: 3;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;58803/2019;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;80421/2019;Copii minori: 1;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;10226/2020;Copii minori: 3;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;58773/2019;Copii minori: 1;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;63084/2019;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;18573/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;58814/2019;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;18576/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;80420/2019;Copii minori: 1;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;18549/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;19980/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;80430/2019;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;63108/2019;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;10237/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;14798/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;14782/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;17588/2020;Copii minori: 2;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;24077/2021;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;18562/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;19970/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;80322/2019;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;80416/2019;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;80331/2019;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;80343/2019;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;80336/2019;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;78236/2018;Copii minori: 1;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;17598/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;84651/2018;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;80442/2019;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;18569/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;845/2021;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;15146/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;14792/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;14794/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;19974/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;10239/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;58815/2019;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;10224/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;10242/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;80326/2019;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;10243/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;10245/2020;Copii minori: 2;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;14800/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;14807/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;14796/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;63115/2019;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;10232/2020;Copii minori: 2;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;58789/2019;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;80424/2019;Copii minori: 1;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;17614/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;80437/2019;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;17587/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;80339/2019;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;80327/2019;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;63074/2019;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;14789/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;63087/2019;Copii minori: 1;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;10231/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;10252/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;14813/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;63066/2019;Copii minori: 1;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;45149/2021;Copii minori: 1;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;14817/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;17591/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;15139/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;15134/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;58799/2019;Copii minori: 2;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;15137/2020;Copii minori: 2;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;17604/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;78881/2018;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;80445/2019;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;58796/2019;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;18557/2020;Copii minori: 3;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;63114/2019;Copii minori: 2;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;80329/2019;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;14787/2020;Copii minori: 1;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;18575/2020;Copii minori: 2;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;17586/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;15136/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;19983/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;19990/2020;Copii minori: 1;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;58821/2019;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;58806/2019;Copii minori: 2;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;58771/2019;Copii minori: 1;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;22559/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;63097/2019;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;63090/2019;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;80426/2019;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;10229/2020;;Ordin-1163-din-29.06.2023-art-11.pdf
29.06.2023;1163P;58807/2019;;Ordin-1163-din-29.06.2023-art-11.pdf
